identifier,unix_timestamp,device_lat,device_lon,date,offset_seconds,local_datetime
gifted_galileo,1704267240,38.32136598317236,-36.6670893076289,2024-01-03,0,2024-01-03 07:34:00+00:00
gifted_galileo,1704267480,38.32139386795089,-36.667098027778465,2024-01-03,0,2024-01-03 07:38:00+00:00
gifted_galileo,1704267660,38.32139134619629,-36.667051028813674,2024-01-03,0,2024-01-03 07:41:00+00:00
gifted_galileo,1704271680,38.3216582928153,-36.66681345479379,2024-01-03,0,2024-01-03 08:48:00+00:00
gifted_galileo,1704274080,38.321706761489004,-36.666825905037555,2024-01-03,0,2024-01-03 09:28:00+00:00
gifted_galileo,1704323580,38.320877807653716,-36.66756223119152,2024-01-03,0,2024-01-03 23:13:00+00:00
gracious_babbage,1704281160,38.32054671428731,-36.66784957060492,2024-01-03,0,2024-01-03 11:26:00+00:00
happy_ritchie,1704248040,38.320582555607324,-36.666691875047626,2024-01-03,0,2024-01-03 02:14:00+00:00
happy_ritchie,1704248280,38.32056647406251,-36.66673255977354,2024-01-03,0,2024-01-03 02:18:00+00:00
happy_ritchie,1704248820,38.32059320391414,-36.66670817326026,2024-01-03,0,2024-01-03 02:27:00+00:00
happy_ritchie,1704257640,38.32038184916957,-36.666761088875916,2024-01-03,0,2024-01-03 04:54:00+00:00
happy_ritchie,1704257820,38.320411202555576,-36.66676793307777,2024-01-03,0,2024-01-03 04:57:00+00:00
happy_ritchie,1704257940,38.320440280975745,-36.66682076776775,2024-01-03,0,2024-01-03 04:59:00+00:00
happy_ritchie,1704258300,38.320383922519305,-36.66681776750084,2024-01-03,0,2024-01-03 05:05:00+00:00
happy_ritchie,1704258660,38.32037542173899,-36.66680823708188,2024-01-03,0,2024-01-03 05:11:00+00:00
happy_ritchie,1704259080,38.32041692863441,-36.666808457199735,2024-01-03,0,2024-01-03 05:18:00+00:00
happy_ritchie,1704260100,38.32043731605249,-36.66677604136319,2024-01-03,0,2024-01-03 05:35:00+00:00
happy_ritchie,1704260160,38.32043973970723,-36.66678834151974,2024-01-03,0,2024-01-03 05:36:00+00:00
happy_ritchie,1704261000,38.320460619080606,-36.66677930858635,2024-01-03,0,2024-01-03 05:50:00+00:00
heuristic_lamport,1704290640,38.320910797386944,-36.66643944555014,2024-01-03,0,2024-01-03 14:04:00+00:00
hungry_fermi,1704272220,38.322237817379495,-36.66747752610874,2024-01-03,0,2024-01-03 08:57:00+00:00
hungry_fermi,1704272280,38.322209287024215,-36.66746753685716,2024-01-03,0,2024-01-03 08:58:00+00:00
hungry_fermi,1704274620,38.321851738018246,-36.667808844185906,2024-01-03,0,2024-01-03 09:37:00+00:00
hungry_fermi,1704285600,38.32159964488953,-36.66815643645486,2024-01-03,0,2024-01-03 12:40:00+00:00
hungry_fermi,1704288000,38.32184362460039,-36.66804599386656,2024-01-03,0,2024-01-03 13:20:00+00:00
hungry_fermi,1704288420,38.321784189133346,-36.668070107797284,2024-01-03,0,2024-01-03 13:27:00+00:00
hungry_fermi,1704289920,38.319736407622386,-36.666801204180445,2024-01-03,0,2024-01-03 13:52:00+00:00
hungry_fermi,1704290100,38.319718606136455,-36.66688431130868,2024-01-03,0,2024-01-03 13:55:00+00:00
hungry_fermi,1704290640,38.32032153448543,-36.66793685320585,2024-01-03,0,2024-01-03 14:04:00+00:00
hungry_fermi,1704290700,38.32083225354894,-36.667994484491,2024-01-03,0,2024-01-03 14:05:00+00:00
hungry_fermi,1704293400,38.32178762852794,-36.66790993323723,2024-01-03,0,2024-01-03 14:50:00+00:00
hungry_fermi,1704293700,38.3217417598156,-36.667855376608806,2024-01-03,0,2024-01-03 14:55:00+00:00
hungry_fermi,1704295020,38.321809190348134,-36.66777146688888,2024-01-03,0,2024-01-03 15:17:00+00:00
hungry_fermi,1704295800,38.321816974154984,-36.66779702183842,2024-01-03,0,2024-01-03 15:30:00+00:00
hungry_fermi,1704296160,38.32181053659193,-36.66778258909608,2024-01-03,0,2024-01-03 15:36:00+00:00
hungry_fermi,1704296760,38.321802557248745,-36.66777527576282,2024-01-03,0,2024-01-03 15:46:00+00:00
hungry_fermi,1704308160,38.32054461595148,-36.66751646909783,2024-01-03,0,2024-01-03 18:56:00+00:00
hungry_fermi,1704309060,38.32064558678687,-36.66752327119937,2024-01-03,0,2024-01-03 19:11:00+00:00
hungry_fermi,1704309660,38.32060493446978,-36.66751704361143,2024-01-03,0,2024-01-03 19:21:00+00:00
hungry_fermi,1704320040,38.320632428805446,-36.667473746866214,2024-01-03,0,2024-01-03 22:14:00+00:00
hungry_fermi,1704320160,38.32061413149775,-36.66747171257344,2024-01-03,0,2024-01-03 22:16:00+00:00
hungry_fermi,1704320280,38.32063190397723,-36.66750205146079,2024-01-03,0,2024-01-03 22:18:00+00:00
hungry_fermi,1704320880,38.320685729271794,-36.66750178750235,2024-01-03,0,2024-01-03 22:28:00+00:00
hungry_fermi,1704321660,38.32070367422709,-36.667479656311706,2024-01-03,0,2024-01-03 22:41:00+00:00
inspiring_beaver,1704294000,38.32137286515804,-36.66779861929034,2024-01-03,0,2024-01-03 15:00:00+00:00
inspiring_beaver,1704294240,38.32135043404943,-36.66779443262012,2024-01-03,0,2024-01-03 15:04:00+00:00
inspiring_beaver,1704296340,38.32135929462477,-36.667682487021615,2024-01-03,0,2024-01-03 15:39:00+00:00
inspiring_beaver,1704296520,38.321384496546685,-36.667672903969745,2024-01-03,0,2024-01-03 15:42:00+00:00
inspiring_beaver,1704297660,38.321428605328094,-36.66772613824474,2024-01-03,0,2024-01-03 16:01:00+00:00
jolly_stonebraker,1704244200,38.32139323502339,-36.66727870474246,2024-01-03,0,2024-01-03 01:10:00+00:00
jolly_stonebraker,1704295920,38.32177780946456,-36.666403042411574,2024-01-03,0,2024-01-03 15:32:00+00:00
jolly_stonebraker,1704296040,38.32178081133842,-36.666388871741944,2024-01-03,0,2024-01-03 15:34:00+00:00
jolly_stonebraker,1704298140,38.321717701741186,-36.666411642247226,2024-01-03,0,2024-01-03 16:09:00+00:00
jolly_stonebraker,1704298200,38.32173081118707,-36.666396710649074,2024-01-03,0,2024-01-03 16:10:00+00:00
jolly_stonebraker,1704298260,38.32169271546572,-36.66641776759151,2024-01-03,0,2024-01-03 16:11:00+00:00
keen_murdock,1704275340,38.32140548614532,-36.667851799540784,2024-01-03,0,2024-01-03 09:49:00+00:00
keen_murdock,1704276060,38.32149575070456,-36.667834690291855,2024-01-03,0,2024-01-03 10:01:00+00:00
keen_murdock,1704276360,38.32158132930827,-36.66786830257725,2024-01-03,0,2024-01-03 10:06:00+00:00
keen_murdock,1704276480,38.32158831790859,-36.66789263315608,2024-01-03,0,2024-01-03 10:08:00+00:00
keen_murdock,1704285960,38.321910238658084,-36.66775486296174,2024-01-03,0,2024-01-03 12:46:00+00:00
keen_murdock,1704286620,38.32065082575966,-36.66619832772836,2024-01-03,0,2024-01-03 12:57:00+00:00
keen_murdock,1704288120,38.32190857210164,-36.66784318321419,2024-01-03,0,2024-01-03 13:22:00+00:00
keen_murdock,1704291120,38.32153461086146,-36.66779039172387,2024-01-03,0,2024-01-03 14:12:00+00:00
keen_murdock,1704297420,38.3213660246323,-36.66781682459288,2024-01-03,0,2024-01-03 15:57:00+00:00
laughing_kapitsa,1704289320,38.320785943436626,-36.667303640676934,2024-01-03,0,2024-01-03 13:42:00+00:00
lucid_euler,1704240720,38.321424900177824,-36.66735440526875,2024-01-03,0,2024-01-03 00:12:00+00:00
lucid_euler,1704242220,38.321382961249114,-36.667346363841425,2024-01-03,0,2024-01-03 00:37:00+00:00
lucid_euler,1704243300,38.32135993301047,-36.66731713592725,2024-01-03,0,2024-01-03 00:55:00+00:00
lucid_euler,1704244860,38.321314878861635,-36.66730851740327,2024-01-03,0,2024-01-03 01:21:00+00:00
lucid_euler,1704288960,38.321376473631354,-36.66806859663627,2024-01-03,0,2024-01-03 13:36:00+00:00
lucid_euler,1704293340,38.320200976718205,-36.66730658457939,2024-01-03,0,2024-01-03 14:49:00+00:00
lucid_euler,1704293700,38.32016759198412,-36.667274367006605,2024-01-03,0,2024-01-03 14:55:00+00:00
lucid_euler,1704294420,38.32020577238695,-36.66736365083533,2024-01-03,0,2024-01-03 15:07:00+00:00
musing_wing,1704241920,38.32044685130379,-36.66722082615734,2024-01-03,0,2024-01-03 00:32:00+00:00
musing_wing,1704242880,38.32039940976709,-36.667196669616246,2024-01-03,0,2024-01-03 00:48:00+00:00
musing_wing,1704243660,38.32041360241145,-36.66722423527331,2024-01-03,0,2024-01-03 01:01:00+00:00
musing_wing,1704275520,38.32099470244242,-36.66656238813575,2024-01-03,0,2024-01-03 09:52:00+00:00
musing_wing,1704314760,38.321375971857314,-36.66705603990972,2024-01-03,0,2024-01-03 20:46:00+00:00
nervous_shirley,1704246720,38.32092766588297,-36.66754973083761,2024-01-03,0,2024-01-03 01:52:00+00:00
nostalgic_noether,1704291600,38.32026336632616,-36.66655915847342,2024-01-03,0,2024-01-03 14:20:00+00:00
nostalgic_noether,1704293520,38.32022036584355,-36.66656306332627,2024-01-03,0,2024-01-03 14:52:00+00:00
nostalgic_noether,1704294180,38.320232395912946,-36.66656692654827,2024-01-03,0,2024-01-03 15:03:00+00:00
nostalgic_noether,1704294300,38.32022719408761,-36.666559322986906,2024-01-03,0,2024-01-03 15:05:00+00:00
nostalgic_noether,1704294480,38.32011667942799,-36.666541234901445,2024-01-03,0,2024-01-03 15:08:00+00:00
nostalgic_noether,1704294660,38.32011559313442,-36.66653451169824,2024-01-03,0,2024-01-03 15:11:00+00:00
nostalgic_noether,1704294840,38.32013081548585,-36.66654411473448,2024-01-03,0,2024-01-03 15:14:00+00:00
nostalgic_noether,1704296220,38.3201885180099,-36.666531113678225,2024-01-03,0,2024-01-03 15:37:00+00:00
optimistic_liskov,1704304560,38.321770783412724,-36.66640754468719,2024-01-03,0,2024-01-03 17:56:00+00:00
optimistic_liskov,1704305940,38.32143470537059,-36.66625553788038,2024-01-03,0,2024-01-03 18:19:00+00:00
pedantic_jones,1704281400,38.320090788494944,-36.66723575627098,2024-01-03,0,2024-01-03 11:30:00+00:00
pedantic_jones,1704281520,38.32009632302137,-36.6672403892828,2024-01-03,0,2024-01-03 11:32:00+00:00
pedantic_jones,1704281640,38.3200846804668,-36.6672312111316,2024-01-03,0,2024-01-03 11:34:00+00:00
pedantic_jones,1704282180,38.320105149178886,-36.66723388709088,2024-01-03,0,2024-01-03 11:43:00+00:00
pedantic_jones,1704283080,38.319994758050335,-36.66718701897891,2024-01-03,0,2024-01-03 11:58:00+00:00
pedantic_jones,1704283620,38.319690331045386,-36.66681657411683,2024-01-03,0,2024-01-03 12:07:00+00:00
pedantic_jones,1704284100,38.319762767461135,-36.666759083988595,2024-01-03,0,2024-01-03 12:15:00+00:00
pedantic_jones,1704286620,38.32095943896637,-36.667259214648205,2024-01-03,0,2024-01-03 12:57:00+00:00
pedantic_jones,1704287520,38.320919034331034,-36.66714512870846,2024-01-03,0,2024-01-03 13:12:00+00:00
pedantic_jones,1704287640,38.32095989105657,-36.66713844470286,2024-01-03,0,2024-01-03 13:14:00+00:00
pedantic_jones,1704287940,38.32109578049882,-36.66714939936622,2024-01-03,0,2024-01-03 13:19:00+00:00
pedantic_jones,1704288360,38.321048282056644,-36.66716868208098,2024-01-03,0,2024-01-03 13:26:00+00:00
pedantic_jones,1704291900,38.32004664058005,-36.6664789469465,2024-01-03,0,2024-01-03 14:25:00+00:00
pedantic_jones,1704293100,38.32005235465909,-36.66636027654996,2024-01-03,0,2024-01-03 14:45:00+00:00
pedantic_jones,1704298740,38.32007208486905,-36.666792689949816,2024-01-03,0,2024-01-03 16:19:00+00:00
pedantic_jones,1704299340,38.32003141266331,-36.6667511582384,2024-01-03,0,2024-01-03 16:29:00+00:00
pedantic_jones,1704301680,38.32007837612295,-36.66665869749897,2024-01-03,0,2024-01-03 17:08:00+00:00
pedantic_jones,1704301860,38.320050064772246,-36.666689333960754,2024-01-03,0,2024-01-03 17:11:00+00:00
pedantic_jones,1704317520,38.320423661582254,-36.667462168660066,2024-01-03,0,2024-01-03 21:32:00+00:00
pedantic_jones,1704318780,38.32049368939402,-36.667446946111575,2024-01-03,0,2024-01-03 21:53:00+00:00
pedantic_jones,1704319800,38.32038615298532,-36.66739825254595,2024-01-03,0,2024-01-03 22:10:00+00:00
pedantic_jones,1704321720,38.320451848683994,-36.66739717158595,2024-01-03,0,2024-01-03 22:42:00+00:00
pedantic_jones,1704321960,38.320463554570914,-36.667371451861825,2024-01-03,0,2024-01-03 22:46:00+00:00
pedantic_jones,1704325320,38.32039806704563,-36.66735198275038,2024-01-03,0,2024-01-03 23:42:00+00:00
practical_haibt,1704250260,38.32068281980073,-36.667492012061565,2024-01-03,-7200,2024-01-03 00:51:00-02:00
practical_haibt,1704250740,38.320666561347316,-36.66750104005522,2024-01-03,-7200,2024-01-03 00:59:00-02:00
practical_haibt,1704251160,38.32064118409769,-36.66755089095656,2024-01-03,-7200,2024-01-03 01:06:00-02:00
practical_haibt,1704252180,38.32064467770637,-36.66752771929715,2024-01-03,-7200,2024-01-03 01:23:00-02:00
practical_haibt,1704252300,38.32063790335493,-36.66753821937465,2024-01-03,-7200,2024-01-03 01:25:00-02:00
practical_haibt,1704252660,38.32065772187291,-36.667504804152365,2024-01-03,-7200,2024-01-03 01:31:00-02:00
practical_haibt,1704252780,38.320651727910004,-36.667502330685544,2024-01-03,-7200,2024-01-03 01:33:00-02:00
practical_haibt,1704266760,38.3206026206123,-36.66753653612886,2024-01-03,-7200,2024-01-03 05:26:00-02:00
practical_haibt,1704268200,38.320648365661704,-36.66749779429285,2024-01-03,-7200,2024-01-03 05:50:00-02:00
practical_haibt,1704271440,38.320107026639526,-36.6666088578854,2024-01-03,-7200,2024-01-03 06:44:00-02:00
practical_haibt,1704272100,38.3200096604607,-36.66664813096133,2024-01-03,-7200,2024-01-03 06:55:00-02:00
practical_haibt,1704273240,38.32001386630103,-36.666699432393685,2024-01-03,-7200,2024-01-03 07:14:00-02:00
practical_haibt,1704274560,38.32007950514781,-36.66690795109267,2024-01-03,-7200,2024-01-03 07:36:00-02:00
practical_haibt,1704274740,38.32017092282881,-36.66685890464566,2024-01-03,-7200,2024-01-03 07:39:00-02:00
practical_haibt,1704289860,38.31977344441397,-36.667464400681034,2024-01-03,-7200,2024-01-03 11:51:00-02:00
quirky_elbakyan,1704264720,38.320804511796794,-36.667570292965266,2024-01-03,0,2024-01-03 06:52:00+00:00
quirky_elbakyan,1704264840,38.32075486943598,-36.66757303030015,2024-01-03,0,2024-01-03 06:54:00+00:00
quirky_elbakyan,1704266340,38.32079717206356,-36.66752763196385,2024-01-03,0,2024-01-03 07:19:00+00:00
quirky_elbakyan,1704267000,38.32085226640825,-36.66753406975446,2024-01-03,0,2024-01-03 07:30:00+00:00
quirky_elbakyan,1704314220,38.32085864097829,-36.66746545234853,2024-01-03,0,2024-01-03 20:37:00+00:00
quirky_elbakyan,1704316980,38.3207700227268,-36.66753012635553,2024-01-03,0,2024-01-03 21:23:00+00:00
quirky_elbakyan,1704317220,38.32081333299601,-36.6675343796835,2024-01-03,0,2024-01-03 21:27:00+00:00
quirky_elbakyan,1704318000,38.32078610426333,-36.6675489342287,2024-01-03,0,2024-01-03 21:40:00+00:00
quirky_elbakyan,1704318300,38.32081769339602,-36.667518356139766,2024-01-03,0,2024-01-03 21:45:00+00:00
quirky_elbakyan,1704318900,38.32082978894367,-36.667522947235476,2024-01-03,0,2024-01-03 21:55:00+00:00
quirky_elbakyan,1704320220,38.32089672834892,-36.66753005537946,2024-01-03,0,2024-01-03 22:17:00+00:00
quirky_elbakyan,1704320820,38.320860200188314,-36.66745567518147,2024-01-03,0,2024-01-03 22:27:00+00:00
quirky_elbakyan,1704322200,38.32086732208519,-36.66752127833354,2024-01-03,0,2024-01-03 22:50:00+00:00
relaxed_colden,1704240780,38.32144034881917,-36.66684562557721,2024-01-03,0,2024-01-03 00:13:00+00:00
relaxed_colden,1704251100,38.32138710085386,-36.66670353168225,2024-01-03,0,2024-01-03 03:05:00+00:00
relaxed_colden,1704251340,38.32141462407187,-36.66668594083187,2024-01-03,0,2024-01-03 03:09:00+00:00
relaxed_colden,1704251880,38.32137803425741,-36.66672612603773,2024-01-03,0,2024-01-03 03:18:00+00:00
relaxed_colden,1704253080,38.321387215839664,-36.666739865763795,2024-01-03,0,2024-01-03 03:38:00+00:00
relaxed_colden,1704253200,38.3213794388082,-36.666731334582956,2024-01-03,0,2024-01-03 03:40:00+00:00
relaxed_colden,1704253800,38.32126589787222,-36.666792631393044,2024-01-03,0,2024-01-03 03:50:00+00:00
relaxed_colden,1704254640,38.32128303578404,-36.66682576460562,2024-01-03,0,2024-01-03 04:04:00+00:00
relaxed_colden,1704254820,38.32128205394285,-36.666783299946005,2024-01-03,0,2024-01-03 04:07:00+00:00
relaxed_colden,1704255300,38.321287270776715,-36.666797270757726,2024-01-03,0,2024-01-03 04:15:00+00:00
relaxed_colden,1704255480,38.321280607887275,-36.666765731265954,2024-01-03,0,2024-01-03 04:18:00+00:00
relaxed_colden,1704256140,38.321197588690126,-36.66674570872125,2024-01-03,0,2024-01-03 04:29:00+00:00
relaxed_colden,1704256620,38.321243591868345,-36.66672765254691,2024-01-03,0,2024-01-03 04:37:00+00:00
relaxed_colden,1704256740,38.32122048498347,-36.66675595882574,2024-01-03,0,2024-01-03 04:39:00+00:00
relaxed_colden,1704256920,38.321206124659916,-36.66675905869859,2024-01-03,0,2024-01-03 04:42:00+00:00
relaxed_colden,1704257040,38.3212414472587,-36.66672892466439,2024-01-03,0,2024-01-03 04:44:00+00:00
relaxed_colden,1704258300,38.32121138538002,-36.66677018379328,2024-01-03,0,2024-01-03 05:05:00+00:00
relaxed_colden,1704258960,38.32118344060524,-36.66669193705521,2024-01-03,0,2024-01-03 05:16:00+00:00
relaxed_colden,1704259020,38.32120752280973,-36.66670928692967,2024-01-03,0,2024-01-03 05:17:00+00:00
relaxed_colden,1704259440,38.32122687416029,-36.66676276935481,2024-01-03,0,2024-01-03 05:24:00+00:00
relaxed_colden,1704259620,38.32121825872258,-36.66672998628192,2024-01-03,0,2024-01-03 05:27:00+00:00
relaxed_colden,1704260700,38.32124735886762,-36.666709209892616,2024-01-03,0,2024-01-03 05:45:00+00:00
relaxed_colden,1704260880,38.321261326613644,-36.66671821584758,2024-01-03,0,2024-01-03 05:48:00+00:00
relaxed_colden,1704261360,38.32128370158255,-36.666721142879126,2024-01-03,0,2024-01-03 05:56:00+00:00
relaxed_colden,1704261780,38.321292133476994,-36.66676994303634,2024-01-03,0,2024-01-03 06:03:00+00:00
relaxed_colden,1704261840,38.32131727353663,-36.666781097615896,2024-01-03,0,2024-01-03 06:04:00+00:00
relaxed_colden,1704262020,38.32130455837708,-36.66678746255428,2024-01-03,0,2024-01-03 06:07:00+00:00
relaxed_colden,1704262200,38.321324169937064,-36.666772283991065,2024-01-03,0,2024-01-03 06:10:00+00:00
relaxed_colden,1704262440,38.32130978122872,-36.66680471521503,2024-01-03,0,2024-01-03 06:14:00+00:00
relaxed_colden,1704262620,38.32131003458847,-36.66677265716975,2024-01-03,0,2024-01-03 06:17:00+00:00
relaxed_colden,1704263940,38.321192178203894,-36.666734245871986,2024-01-03,0,2024-01-03 06:39:00+00:00
relaxed_colden,1704264660,38.32121068456114,-36.66676438636277,2024-01-03,0,2024-01-03 06:51:00+00:00
relaxed_colden,1704266340,38.32125266125289,-36.66672346978066,2024-01-03,0,2024-01-03 07:19:00+00:00
relaxed_colden,1704266520,38.32122382124536,-36.66670308836696,2024-01-03,0,2024-01-03 07:22:00+00:00
relaxed_colden,1704266700,38.321232845144955,-36.666699394106466,2024-01-03,0,2024-01-03 07:25:00+00:00
relaxed_colden,1704267780,38.321251607348614,-36.66679900306344,2024-01-03,0,2024-01-03 07:43:00+00:00
relaxed_colden,1704267900,38.32125108885598,-36.666807388949316,2024-01-03,0,2024-01-03 07:45:00+00:00
relaxed_colden,1704267960,38.32125786564424,-36.6667815627514,2024-01-03,0,2024-01-03 07:46:00+00:00
relaxed_colden,1704268380,38.32122893221896,-36.666731794598114,2024-01-03,0,2024-01-03 07:53:00+00:00
relaxed_colden,1704269700,38.319622899059006,-36.66698806815066,2024-01-03,0,2024-01-03 08:15:00+00:00
relaxed_colden,1704269760,38.31956307992756,-36.66697202149072,2024-01-03,0,2024-01-03 08:16:00+00:00
relaxed_colden,1704270060,38.31958674741336,-36.66690522703391,2024-01-03,0,2024-01-03 08:21:00+00:00
relaxed_colden,1704270120,38.31959050263797,-36.666884159359256,2024-01-03,0,2024-01-03 08:22:00+00:00
relaxed_colden,1704285540,38.32210028226307,-36.668202937104816,2024-01-03,0,2024-01-03 12:39:00+00:00
relaxed_colden,1704285720,38.322229942494445,-36.66819663202724,2024-01-03,0,2024-01-03 12:42:00+00:00
relaxed_colden,1704286800,38.319610033201556,-36.66690662706964,2024-01-03,0,2024-01-03 13:00:00+00:00
relaxed_colden,1704287040,38.31958188943712,-36.66722021627524,2024-01-03,0,2024-01-03 13:04:00+00:00
relaxed_colden,1704287220,38.31960171301477,-36.66717325957757,2024-01-03,0,2024-01-03 13:07:00+00:00
relaxed_colden,1704287640,38.31955017578411,-36.66717382077533,2024-01-03,0,2024-01-03 13:14:00+00:00
relaxed_colden,1704288900,38.31971440186861,-36.66719306220956,2024-01-03,0,2024-01-03 13:35:00+00:00
relaxed_colden,1704289140,38.319809728315356,-36.66717881761352,2024-01-03,0,2024-01-03 13:39:00+00:00
relaxed_colden,1704289680,38.31963044927224,-36.66721563986343,2024-01-03,0,2024-01-03 13:48:00+00:00
relaxed_colden,1704290100,38.319704474687704,-36.66725370069922,2024-01-03,0,2024-01-03 13:55:00+00:00
relaxed_colden,1704290940,38.32009410146438,-36.66740013258383,2024-01-03,0,2024-01-03 14:09:00+00:00
relaxed_colden,1704291120,38.32011449763245,-36.66740049988015,2024-01-03,0,2024-01-03 14:12:00+00:00
relaxed_colden,1704291600,38.320125333186354,-36.667394852600076,2024-01-03,0,2024-01-03 14:20:00+00:00
relaxed_colden,1704291660,38.320114267193084,-36.667421596393744,2024-01-03,0,2024-01-03 14:21:00+00:00
relaxed_colden,1704304380,38.32015263539551,-36.66735723519786,2024-01-03,0,2024-01-03 17:53:00+00:00
relaxed_colden,1704304800,38.32013364854176,-36.667384015615305,2024-01-03,0,2024-01-03 18:00:00+00:00
relaxed_colden,1704305520,38.32019147487365,-36.66806839456061,2024-01-03,0,2024-01-03 18:12:00+00:00
relaxed_colden,1704306480,38.321365600802864,-36.6671124717136,2024-01-03,0,2024-01-03 18:28:00+00:00
relaxed_colden,1704307260,38.32135466624187,-36.667036188590224,2024-01-03,0,2024-01-03 18:41:00+00:00
relaxed_colden,1704307740,38.32137607716306,-36.66705780670937,2024-01-03,0,2024-01-03 18:49:00+00:00
relaxed_colden,1704307800,38.32137342538344,-36.66703635442372,2024-01-03,0,2024-01-03 18:50:00+00:00
relaxed_colden,1704308280,38.32137787726374,-36.66705151212374,2024-01-03,0,2024-01-03 18:58:00+00:00
relaxed_colden,1704308940,38.321325347657364,-36.66703245462719,2024-01-03,0,2024-01-03 19:09:00+00:00
relaxed_colden,1704310500,38.3213637788471,-36.667135192831566,2024-01-03,0,2024-01-03 19:35:00+00:00
relaxed_colden,1704310620,38.32139393135442,-36.66712735507613,2024-01-03,0,2024-01-03 19:37:00+00:00
relaxed_colden,1704310860,38.32141098342647,-36.667114232614864,2024-01-03,0,2024-01-03 19:41:00+00:00
relaxed_colden,1704312060,38.32138712474992,-36.66709390308393,2024-01-03,0,2024-01-03 20:01:00+00:00
relaxed_colden,1704312180,38.321395145618325,-36.66709085692721,2024-01-03,0,2024-01-03 20:03:00+00:00
relaxed_colden,1704312360,38.32142660932419,-36.66709863717713,2024-01-03,0,2024-01-03 20:06:00+00:00
relaxed_colden,1704312600,38.321418244683535,-36.66709776580536,2024-01-03,0,2024-01-03 20:10:00+00:00
relaxed_colden,1704313020,38.32135833640205,-36.66713158182868,2024-01-03,0,2024-01-03 20:17:00+00:00
relaxed_colden,1704313200,38.32137886223148,-36.66711260388947,2024-01-03,0,2024-01-03 20:20:00+00:00
relaxed_colden,1704313800,38.32141472503848,-36.66710006761426,2024-01-03,0,2024-01-03 20:30:00+00:00
relaxed_colden,1704314100,38.321400216147374,-36.66711752657671,2024-01-03,0,2024-01-03 20:35:00+00:00
relaxed_colden,1704314400,38.32146407847271,-36.667104941440385,2024-01-03,0,2024-01-03 20:40:00+00:00
relaxed_colden,1704314460,38.32144788049534,-36.66711047681824,2024-01-03,0,2024-01-03 20:41:00+00:00
relaxed_colden,1704314700,38.32146214083652,-36.66711938315376,2024-01-03,0,2024-01-03 20:45:00+00:00
relaxed_colden,1704314940,38.321428920946964,-36.667098671449025,2024-01-03,0,2024-01-03 20:49:00+00:00
relaxed_colden,1704315300,38.32136510856564,-36.66712911192267,2024-01-03,0,2024-01-03 20:55:00+00:00
relaxed_colden,1704315600,38.32139328577217,-36.66709800715455,2024-01-03,0,2024-01-03 21:00:00+00:00
relaxed_colden,1704315840,38.3213849970529,-36.66709160636941,2024-01-03,0,2024-01-03 21:04:00+00:00
relaxed_colden,1704316440,38.321405814335705,-36.66707490614771,2024-01-03,0,2024-01-03 21:14:00+00:00
relaxed_colden,1704316620,38.32140013900097,-36.66710124447293,2024-01-03,0,2024-01-03 21:17:00+00:00
relaxed_colden,1704316980,38.32140448977065,-36.66706563853811,2024-01-03,0,2024-01-03 21:23:00+00:00
relaxed_colden,1704317760,38.321412515250664,-36.66706117652667,2024-01-03,0,2024-01-03 21:36:00+00:00
relaxed_colden,1704318000,38.321416063241536,-36.66706284197349,2024-01-03,0,2024-01-03 21:40:00+00:00
relaxed_colden,1704318180,38.32142955602177,-36.66705478181289,2024-01-03,0,2024-01-03 21:43:00+00:00
relaxed_colden,1704318240,38.32141899947474,-36.66705302654559,2024-01-03,0,2024-01-03 21:44:00+00:00
relaxed_colden,1704318360,38.3214362629527,-36.66706628002193,2024-01-03,0,2024-01-03 21:46:00+00:00
relaxed_colden,1704319320,38.32139071004562,-36.6670760363235,2024-01-03,0,2024-01-03 22:02:00+00:00
relaxed_colden,1704319380,38.32139066248266,-36.66705675615531,2024-01-03,0,2024-01-03 22:03:00+00:00
relaxed_colden,1704319500,38.321402685903095,-36.66708321591479,2024-01-03,0,2024-01-03 22:05:00+00:00
relaxed_colden,1704319980,38.321390534190634,-36.66708004350811,2024-01-03,0,2024-01-03 22:13:00+00:00
relaxed_colden,1704320040,38.32141856898647,-36.66709743644707,2024-01-03,0,2024-01-03 22:14:00+00:00
relaxed_colden,1704320160,38.321406246873686,-36.66704410878786,2024-01-03,0,2024-01-03 22:16:00+00:00
relaxed_colden,1704320520,38.32133281896167,-36.667117042250176,2024-01-03,0,2024-01-03 22:22:00+00:00
relaxed_colden,1704320700,38.321327810236276,-36.667083729487175,2024-01-03,0,2024-01-03 22:25:00+00:00
relaxed_colden,1704323760,38.32141665370688,-36.66706944812242,2024-01-03,0,2024-01-03 23:16:00+00:00
relaxed_colden,1704323940,38.32142142773767,-36.66709873842285,2024-01-03,0,2024-01-03 23:19:00+00:00
relaxed_colden,1704325080,38.32127113734954,-36.667118391808415,2024-01-03,0,2024-01-03 23:38:00+00:00
relaxed_colden,1704325800,38.32134106370184,-36.66709654280402,2024-01-03,0,2024-01-03 23:50:00+00:00
relaxed_colden,1704325980,38.32136424136139,-36.66713340608395,2024-01-03,0,2024-01-03 23:53:00+00:00
romantic_boyd,1704242580,38.321028119419275,-36.666805435246644,2024-01-03,0,2024-01-03 00:43:00+00:00
romantic_boyd,1704242640,38.32093882030587,-36.666741093400475,2024-01-03,0,2024-01-03 00:44:00+00:00
